ID,AvatarLevel,Gold,Gems,Purchases,VipLevel,TotalPlay,TotalWon,TotalLost,FirstInstallDate,LastSeenDate,Card_score,TotalStars,Overall_progress
usr029140,27,4461613,1026,{},0,725,494,165,2023-08-12,2024-03-11,0.12027983264704205,1043,0.14899361403426445
usr097318,27,3495599,6930,{'gem_sub_1': 1},1,717,606,46,2024-02-07,2024-04-12,0.1204087112440644,1082,0.16039074445578511
usr055015,27,5108921,1598,{},0,896,636,29,0001-01-01,2024-04-11,0.12041875782777542,500,0.092898321191004121
usr086437,20,503657,2803,{'gem_sub_1': 1},1,379,351,4,2024-03-09,2024-04-10,0.12083173899506131,790,0.13131242740998836
usr064691,23,2734847,103,{},0,576,413,27,2020-12-30,2024-04-05,0.12101233221904856,1023,0.15327561327561326
usr006504,21,701675,1447,{},0,393,385,2,0001-01-01,2024-02-04,0.1210790541494343,857,0.13867885201218536
usr073164,36,4967739,663,{},0,1428,1111,22,2023-11-29,2024-02-23,0.12138639851749067,1068,0.1646985534790413
usr058824,24,2836690,3180,{},0,612,590,7,2021-12-27,2024-03-12,0.12157018041802198,280,0.052034632034632038
usr022050,27,382859,272,{'starter_1': 1},1,675,610,7,2024-01-17,2024-02-09,0.12189261718761732,990,0.16106829033658301
usr082102,28,983375,342,{},0,733,603,14,2023-04-13,2024-03-13,0.1228150407419755,1616,0.23139971139971141
usr049443,28,1776534,2317,{},0,860,615,55,2023-12-21,2024-02-01,0.12354130812827191,550,0.076485489818823138
usr004471,29,39053,191,"{'gem_1': 1, 'starter_1': 1, 'gem_sub_1': 1, 'timed_m_2_1': 2, 'prog_27': 1}",2,805,644,65,2023-12-10,2024-01-26,0.12354594847859582,1231,0.18207541931119167
usr088706,20,1209714,897,{'gem_sub_1': 1},1,502,381,1,2023-05-25,2024-04-04,0.12354892190695872,774,0.13007215007215003
usr008642,27,1395834,5014,{},0,723,639,35,2023-11-15,2024-03-10,0.12383060168374135,837,0.13208273208273208
usr074387,49,14850165,4213,{},0,3282,2665,132,2021-11-04,2024-03-03,0.12387774103541382,1132,0.169643399447321
usr032635,22,2138861,2124,{},0,536,454,9,2024-01-07,2024-02-01,0.12395985571363782,498,0.09261957554640482
usr007717,20,2930306,915,{},0,474,444,6,2022-01-04,2024-02-04,0.12404432811031119,510,0.080456129236617047
usr068317,24,949050,2585,{},0,596,495,48,2024-02-04,2024-03-16,0.12443252570213455,813,0.12818021484688155
usr109087,27,1058581,84,"{'gem_2': 1, 'starter_1': 1, 'prog_s_1': 1, 'gem_1': 3, 'daily_6': 1, 'timed_m_2_1': 1, 'timed_f_5_3': 1}",3,774,589,27,2023-12-27,2024-03-07,0.12445583257495893,1306,0.19307992820187941
usr083798,26,161656,299,"{'starter_1': 1, 'prog_s_1': 1}",1,773,500,19,2023-11-16,2024-02-07,0.12467709769364077,583,0.081112714446047771
usr063294,21,2051481,3060,{'gem_sub_1': 1},1,928,908,0,2021-12-31,2024-03-16,0.12475745534601397,30,0.012987012987012988
usr087777,21,216500,1535,{},0,501,377,25,0001-01-01,2024-01-29,0.12514743999831807,540,0.083623693379790948
usr059397,20,1980393,276,"{'starter_1': 1, 'starter_2': 1, 'timed_f_5_2': 1, 'gem_sub_1': 2}",5,394,381,1,2021-07-19,2024-04-12,0.12523485078295274,468,0.079980759980759986
usr084198,24,3027320,3421,{},0,1100,1086,6,2022-02-11,2024-03-30,0.12536284836416386,178,0.035670995670995673
usr026666,39,1514353,512,{'gem_sub_1': 1},4,1698,1262,30,2023-12-26,2024-03-09,0.12559941612679421,1841,0.27316017316017316
usr068532,20,2464554,1844,{},0,417,379,13,2024-01-22,2024-02-18,0.12574811757956925,402,0.061962481962481962
usr064356,29,4542433,1876,{'gem_sub_1': 2},4,772,700,29,2023-12-18,2024-03-11,0.12578937014377578,1129,0.16777719119182533
usr031854,81,26755896,1091,{'gem_sub_1': 3},3,9436,9298,34,2022-02-12,2024-04-11,0.12583302547837658,447,0.067647203744764711
usr020039,39,424309,1879,"{'starter_2': 1, 'starter_3': 1, 'starter_1': 1}",5,1709,1185,142,2023-04-23,2024-04-12,0.12587909359491495,2175,0.31291325957992622
usr109693,33,1779317,1752,{},0,1031,868,30,2023-10-17,2024-03-09,0.12616562897020264,1545,0.21403559403559402
usr016263,23,237755,266,"{'gem_1': 1, 'daily_9': 2, 'gem_2': 1, 'timed_b_2_9': 1, 'starter_1': 1, 'starter_2': 1, 'timed_g_3_1': 1, 'timed_c_5_3': 1}",4,559,419,12,2023-11-08,2024-02-10,0.12662075873482123,944,0.13959275292608625
usr056430,20,219095,1351,{},0,397,357,6,2024-03-11,2024-04-12,0.12678868235075041,862,0.13244508577841912
usr073684,25,65574,299,{'starter_1': 1},1,575,493,17,2024-01-25,2024-03-11,0.12723299964859483,1223,0.1844833937516864
usr091710,27,71256,396,"{'starter_1': 1, 'gem_1': 1, 'prog_10': 1, 'gem_3': 1, 'prog_15': 1}",4,867,562,36,2024-01-13,2024-04-11,0.12736749472141379,1308,0.18988178337771833
usr099557,22,1607027,37,{},0,468,447,16,2020-04-15,2024-03-10,0.12740577385725743,837,0.13269278147326927
usr013688,23,542262,2186,{'gem_sub_1': 1},1,543,446,14,2023-11-29,2024-01-14,0.12845323157600716,636,0.093073593073593072
usr080159,21,5646739,3425,{},0,540,327,37,2023-04-09,2024-04-12,0.12861385677686374,496,0.07253158765353887
usr055599,36,1040252,1823,"{'special_5': 1, 'gem_sub_1': 3, 'gem_1': 1, 'starter_1': 1, 'prog_s_3': 1, 'timed_f_3_7': 1, 'starter_2': 1, 'gem_2': 1, 'prog_15': 1, 'clan_1': 1, 'daily_10': 2}",5,1413,1124,35,2022-01-29,2024-03-03,0.12881906838584889,1271,0.1916088488446212
usr107841,49,805286,901,"{'starter_1': 1, 'daily_10': 1, 'prog_27': 1, 'timed_m_2_1': 4, 'prog_42': 1, 'timed_p_4_1': 1, 'gem_sub_1': 1}",3,2813,2055,197,2023-12-15,2024-04-12,0.12922882583618914,2913,0.40571652618791343
usr064028,21,443173,892,{'gem_sub_1': 1},1,436,369,21,2021-12-17,2024-03-08,0.12924916428642225,588,0.096976736001126246
usr044832,33,12652515,628,{},0,1372,877,46,2023-08-02,2024-04-12,0.12953685098919052,1650,0.23645983645983648
usr018404,21,662509,174,{},0,646,360,6,2024-03-01,2024-04-11,0.12953991452144323,888,0.1415103415103415
usr054174,28,1226603,839,{},0,741,733,7,2023-06-19,2024-03-02,0.12957832881312153,456,0.09378735086052159
usr071281,34,650325,342,"{'special_5': 1, 'special_4': 1}",1,1179,936,65,2021-10-02,2024-03-08,0.12983831858132427,1039,0.15691839025172358
usr072156,23,317706,276,{},0,554,450,19,2024-03-05,2024-03-27,0.12992525882342337,958,0.1484848484848485
usr043052,35,89965,2857,"{'starter_3': 1, 'gem_sub_1': 3, 'starter_2': 1, 'timed_f_3_7': 4, 'gem_5': 1, 'timed_f_3_2': 1, 'starter_1': 1, 'prog_s_3': 1, 'special_5': 1, 'special_4': 1, 'prog_20': 1, 'gem_3': 1, 'prog_27': 1}",10,1164,1019,10,2022-02-06,2024-04-12,0.12996664153769297,1312,0.19187109187109183
usr074316,26,7581090,454,{'gem_sub_1': 1},1,1317,1293,6,2022-09-11,2024-04-11,0.13000136657566175,147,0.034285714285714287
usr086209,25,929792,860,{'gem_sub_1': 1},1,722,519,31,2022-04-21,2024-03-22,0.13012656092474623,842,0.13765271765271767
usr062721,23,773428,2740,{'gem_sub_1': 1},1,477,452,25,2024-03-30,2024-04-12,0.13030343986616566,751,0.11416706750040086
usr038411,81,81254108,3448,{},0,9644,6740,144,2021-05-29,2024-04-08,0.13066301445566739,3723,0.51822199586905471
usr082899,26,14478015,17262,{},0,692,581,11,2022-09-08,2024-04-12,0.13072062087586989,806,0.11954465287798623
usr069879,32,663860,884,{},0,1015,881,38,2024-03-12,2024-04-12,0.13094290717196927,956,0.14980599647266316
usr082731,78,28386620,8457,"{'gem_sub_1': 3, 'gem_1': 2}",3,8531,8438,57,2022-11-02,2024-04-11,0.13123847295932209,614,0.092352092352092352
usr063563,23,1204383,3275,{},0,530,480,40,2021-04-29,2024-03-28,0.13169413333573612,566,0.089931369443564571
usr082047,25,49674,1458,{},0,584,509,44,2023-04-21,2024-03-25,0.13176504509699682,1055,0.16191657183527103
usr076220,29,57170,394,"{'starter_3': 1, 'starter_2': 1, 'starter_1': 1, 'gem_sub_1': 1, 'gem_3': 2, 'gem_2': 1, 'prog_s_2': 1, 'gem_5': 4, 'gem_4': 2, 'gem_1': 2, 'prog_s_3': 1, 'daily_1': 1, 'clan_3': 1, 'prog_15': 1, 'timed_m_2_4': 2, 'timed_m_2_2': 3, 'timed_m_2_3': 2, 'prog_20': 1, 'prog_25': 1, 'daily_4': 2}",13,1027,629,32,2024-01-14,2024-03-26,0.13194180890566823,1329,0.1898444765111432
usr091512,21,777624,2448,{'gem_sub_1': 1},1,407,360,8,2024-03-12,2024-04-11,0.13199407917328679,1009,0.15593073593073595
usr067299,40,62000,2043,{'gem_sub_1': 1},1,1541,1423,68,2022-03-01,2024-03-30,0.13219746868138965,825,0.11784832451499118
usr046853,20,2309567,125,{},0,392,378,2,2023-10-09,2024-02-09,0.13224786679040934,525,0.094070319923978463
usr099598,23,2183883,529,{},0,578,523,10,2024-02-18,2024-04-11,0.13237157943108405,473,0.0685418646394256
usr088719,61,20957070,6263,"{'gem_4': 1, 'gem_5': 8, 'starter_3': 4, 'prog_70': 2, 'timed_c_2_7': 1, 'timed_c_2_4': 1, 'clan_2': 5, 'clan_1': 3, 'timed_f_2_4': 1, 'timed_f_2_5': 1, 'timed_f_2_6': 1, 'timed_f_2_7': 1, 'timed_f_2_2': 2, 'timed_f_2_3': 1, 'prog_66': 1, 'gem_sub_1': 2, 'clan_3': 2, 'starter_2': 2, 'gem_3': 3, 'starter_1': 1, 'timed_o_1_1': 1, 'timed_o_1_5': 1, 'daily_6': 2, 'daily_5': 2, 'timed_e_0_1': 1, 'timed_e_0_2': 1, 'timed_e_0_3': 1, 'prog_79': 1, 'prog_98_1': 1}",14,1066,958,18,2021-03-16,2024-02-28,0.13258841944762312,1018,0.1843058928424782
usr085757,35,183755392,47680,{},0,1964,1749,1,2024-01-14,2024-03-20,0.13307487533125692,1020,0.14909090909090911
usr087382,34,256821,967,"{'starter_1': 1, 'timed_h_2_1': 1}",2,1315,949,124,2019-08-22,2024-03-10,0.133295354543789,966,0.15180375180375183
usr095113,26,20166996,107,"{'daily_10': 3, 'prog_s_1': 1, 'gem_sub_1': 1, 'prog_s_2': 1, 'starter_1': 1, 'gem_2': 1, 'gem_1': 1, 'gem_3': 3, 'gem_4': 1, 'prog_10': 1, 'starter_2': 1, 'timed_a_5_3': 1, 'timed_a_5_5': 4, 'prog_15': 1, 'prog_s_3': 1, 'starter_3': 1, 'daily_9': 1, 'timed_a_5_1': 1, 'timed_a_5_2': 5, 'prog_20': 1, 'daily_5': 1, 'daily_8': 2, 'prog_25': 1, 'timed_i_4_1': 1}",12,591,524,10,2024-03-17,2024-03-30,0.13367797070021734,1159,0.17424559180656743
usr040668,20,337960,187,"{'daily_7': 1, 'gem_3': 2, 'gem_2': 1, 'starter_1': 1, 'gem_1': 1, 'starter_2': 1, 'gem_4': 1, 'daily_10': 1, 'prog_15': 1}",6,439,370,11,2023-02-03,2024-01-17,0.13410317095611238,575,0.10601250601250602
usr074231,27,288275,932,{},0,682,579,61,2024-02-16,2024-04-11,0.13417646546468079,774,0.11050184383517717
usr091405,24,1508855,2053,{},0,544,502,39,2021-12-22,2024-02-07,0.134412642777122,590,0.083340411470492759
usr007166,25,2165740,2166,"{'starter_3': 1, 'gem_sub_1': 1, 'starter_2': 1}",5,530,511,3,2023-05-25,2024-04-12,0.13483137557603916,895,0.13399523692206619
usr048129,25,267135,4465,"{'daily_7': 1, 'special_5': 1, 'gem_sub_1': 1}",2,633,535,36,2021-05-16,2024-03-22,0.13493930001291488,810,0.12985487863536643
usr030794,23,957237,728,"{'gem_sub_1': 3, 'special_5': 1, 'starter_1': 1, 'gem_1': 1}",3,491,452,8,2021-08-10,2024-01-28,0.13501469193980659,729,0.12222222222222223
usr103857,28,1774290,5205,{},0,757,661,29,2023-02-14,2024-01-27,0.13549621713836052,978,0.15437229437229438
usr092511,20,2038542,2400,{'gem_sub_1': 1},1,426,398,9,2021-12-01,2024-03-18,0.13570386155236988,369,0.060048569316862005
usr064073,34,732276,5662,{'gem_sub_1': 1},1,1300,1071,53,2021-11-27,2024-01-18,0.13601099567801675,813,0.11698893698893699
usr085592,31,8688721,850,{},0,964,752,17,2022-05-04,2024-03-24,0.13623916375581044,1123,0.17143099598384154
usr104166,21,925708,187,{},0,444,369,40,2018-10-28,2024-01-27,0.13659799248533561,777,0.12585858585858586
usr068685,21,1026312,424,{},0,438,388,5,2024-02-23,2024-04-11,0.13668078294273298,831,0.13057544081934327
usr015538,25,2655138,1861,{},0,704,551,19,2023-12-29,2024-03-17,0.13702126551914359,662,0.096424563091229751
usr021554,25,1821241,576,{},0,717,483,18,0001-01-01,2024-04-12,0.137366708815264,998,0.15852172518839183
usr050107,62,11943687,4437,{},0,5089,3706,268,2023-07-16,2024-04-12,0.13759615336482964,2790,0.38774874401293391
usr015816,20,1261973,245,{},0,390,344,5,2023-10-07,2024-01-30,0.13761386879071569,511,0.080311829092316878
usr042138,20,3058839,1687,{'gem_sub_1': 1},1,605,583,2,2022-03-05,2024-02-01,0.13788162751652655,314,0.059590328370816181
usr018145,23,1324707,164,{},0,491,431,15,2023-10-14,2024-02-03,0.13806638554253053,853,0.13199294532627864
usr107276,22,2816636,315,{},0,637,417,12,2022-05-24,2024-04-12,0.13823668189422403,1005,0.15252525252525251
usr094878,21,65385,1044,{},0,430,417,4,2022-02-17,2024-04-12,0.13827293369254751,403,0.063748988139232035
usr065104,23,1955397,385,{},0,535,447,29,2024-01-03,2024-03-07,0.13831260943868279,1023,0.15346949948575964
usr066183,22,256724,398,{},0,477,379,52,2021-07-23,2024-03-02,0.13840810454453983,763,0.12045652029391865
usr032847,22,700695,1425,{},0,491,473,4,2018-07-24,2024-03-11,0.13840900558343772,391,0.061148769929257732
usr027472,32,2090605,269,"{'starter_1': 1, 'clan_1': 1, 'gem_sub_1': 1}",2,1001,781,93,2023-03-19,2024-02-02,0.13869927526437983,1451,0.20070007078137161
usr084045,32,815885,1622,"{'starter_1': 1, 'gem_sub_1': 2, 'daily_10': 2, 'prog_10': 1, 'daily_6': 1}",3,1068,991,25,2022-01-03,2024-01-25,0.1389371194987821,856,0.14135782916270723
usr082002,49,19537866,1696,"{'gem_5': 7, 'starter_1': 1, 'starter_2': 1, 'timed_q_1_2': 5, 'timed_q_1_4': 3, 'gem_4': 3, 'timed_q_1_1': 5, 'gem_3': 3, 'gem_sub_1': 5, 'gem_1': 3, 'prog_15': 1, 'daily_1': 1, 'timed_f_1_2': 5, 'timed_f_1_5': 4, 'gem_2': 2, 'timed_a_1_2': 5, 'timed_a_1_4': 1, 'timed_a_1_5': 2, 'prog_20': 1, 'starter_3': 1, 'prog_25': 1, 'daily_10': 1, 'prog_27': 1, 'prog_30': 1, 'prog_32': 1, 'prog_35': 1, 'clan_2': 4, 'prog_37': 1, 'prog_40': 1, 'timed_n_2_5': 4, 'timed_n_2_1': 5, 'timed_n_2_2': 5, 'timed_n_2_3': 1, 'prog_42': 1, 'prog_45': 1, 'timed_k_1_1': 1, 'timed_k_1_2': 1, 'prog_47': 1, 'timed_i_4_1': 1}",16,2263,2034,63,2019-12-29,2024-04-09,0.13901712174136779,2207,0.28011374246668369
usr108683,24,4758850,945,"{'starter_2': 1, 'starter_1': 1, 'prog_15': 1, 'starter_3': 1, 'gem_3': 1}",6,587,515,11,2021-05-22,2024-03-03,0.13939924232640233,597,0.10025974025974026
usr018137,21,819960,147,{},0,529,387,14,2022-02-13,2024-02-09,0.1395741289707032,429,0.065378523915109288
usr081145,26,3267114,2059,{},0,749,612,25,2021-10-04,2024-04-11,0.13964665759620842,709,0.1199570619082814
usr026649,20,1306423,935,{},0,437,335,41,2024-03-22,2024-04-11,0.13971871067340644,619,0.1021835075493612
usr038688,48,7131229,10344,"{'gem_sub_1': 1, 'gem_1': 1, 'daily_9': 1, 'starter_1': 1, 'daily_5': 1, 'gem_sub_2': 1}",4,2676,2414,91,2024-01-28,2024-04-12,0.13979926355087416,941,0.15650793650793651
usr104102,79,21960818,6486,{'gem_sub_1': 11},5,8640,8370,39,2021-12-30,2024-04-12,0.1398475342069406,716,0.12895364797803824
usr073334,28,1728521,2830,{},0,887,696,4,0001-01-01,2024-04-11,0.13985933281073076,641,0.11342624854819977
usr064161,29,399193,200,"{'gem_sub_1': 2, 'gem_1': 1, 'starter_1': 1}",3,809,698,19,2022-02-09,2024-01-27,0.13992477826934455,861,0.14155202821869486
usr082696,24,601671,567,{},0,565,469,24,2024-02-02,2024-02-22,0.13998418676734276,971,0.1488304649280259
usr060312,29,190068,1580,"{'gem_sub_1': 2, 'prog_s_2': 1, 'starter_1': 1, 'starter_2': 1, 'timed_m_2_1': 2}",4,874,694,4,2024-01-11,2024-03-21,0.14026461009544003,944,0.15555555555555556
usr037789,26,1308296,346,{},0,927,570,21,2020-05-18,2024-03-18,0.14054123904862306,1143,0.17565926395194686
usr088687,33,636056,2,{},0,1123,941,79,2023-12-13,2024-03-17,0.14097769728496956,1138,0.16889060954101606
usr095674,25,615614,200,"{'gem_sub_1': 1, 'gem_1': 1}",2,611,537,26,2024-02-04,2024-03-28,0.14141802498280517,969,0.15256052589385924
usr076308,33,2703607,1191,{},0,1148,988,30,2023-10-15,2024-04-12,0.14174759497700848,1356,0.19697579746360233
usr035896,55,34875644,15066,{},0,4441,4328,26,2021-12-01,2024-02-04,0.14231087944399892,1272,0.19674350942643629
usr100168,24,2406033,6343,{},0,602,591,6,2022-01-29,2024-02-01,0.14235620170056074,628,0.10381914381914381
usr006812,28,1633219,933,"{'special_5': 1, 'gem_sub_1': 2}",2,809,725,19,2022-03-07,2024-02-29,0.14241878385778803,715,0.11447971781305116
usr029234,32,2007179,899,"{'special_4': 1, 'gem_sub_1': 2, 'starter_2': 1, 'starter_1': 1}",4,1001,866,69,2021-06-21,2024-02-13,0.14248518541878785,931,0.12801988135321468
usr000735,27,1668572,195,{},0,774,571,93,2023-12-03,2024-02-11,0.1425971995711055,1029,0.16333579699433357
usr097967,22,4799523,806,{},0,508,401,2,2022-09-30,2024-03-28,0.14263339130016908,710,0.11020522687189355
usr027809,20,985966,1011,{},0,446,335,8,2024-03-07,2024-04-03,0.14271017483158083,748,0.12086720867208671
usr100935,29,2294728,475,"{'starter_1': 1, 'prog_s_1': 1, 'timed_p_4_1': 1, 'prog_15': 1, 'daily_9': 2, 'daily_10': 1, 'prog_27': 1}",3,917,616,67,2024-02-19,2024-04-11,0.14301956155447229,1493,0.20948212281545614
usr048915,23,1993657,859,"{'special_4': 1, 'starter_2': 1, 'prog_15': 1, 'starter_1': 1}",4,536,429,8,2021-09-21,2024-02-29,0.14304397470283234,711,0.12114478114478112
usr024939,23,256879,438,"{'starter_2': 1, 'starter_1': 1, 'gem_3': 1, 'timed_c_5_2': 1, 'daily_5': 1, 'starter_3': 1, 'timed_m_1_13': 1, 'gem_5': 1, 'daily_10': 1}",8,505,427,4,2023-11-27,2024-03-10,0.14307727309587953,834,0.13087061087061086
usr039614,20,2375385,1240,"{'gem_3': 1, 'special_5': 1, 'starter_1': 1, 'prog_s_4': 1, 'gem_sub_1': 1}",3,680,346,10,2021-07-24,2024-01-25,0.14339316231615051,686,0.097081930415263751
usr093953,27,992228,312,"{'daily_7': 1, 'prog_s_3': 1, 'starter_1': 1, 'prog_25': 1}",3,911,669,5,2024-03-16,2024-04-12,0.1434259651378039,1101,0.16871572871572871
usr067374,20,384719,1375,{},0,467,349,6,2024-02-26,2024-03-13,0.14352740209461509,534,0.095786435786435781
usr080754,29,2450069,295,"{'daily_7': 1, 'prog_s_1': 1, 'starter_1': 1, 'prog_10': 1, 'timed_b_2_3': 1, 'starter_2': 1, 'prog_s_3': 1, 'prog_15': 1, 'prog_27': 1}",4,944,634,31,2023-08-25,2024-03-11,0.14367600843772868,1446,0.21008497675164345
usr001186,20,418278,610,{},0,384,347,14,2022-04-11,2024-03-28,0.14390628394538904,533,0.0872310405643739
usr002159,27,1786916,358,"{'gem_sub_1': 2, 'timed_g_3_2': 1}",2,738,603,34,2023-11-09,2024-03-05,0.14392798897128389,685,0.0969023569023569
usr081155,21,364243,1494,{'gem_sub_1': 1},1,451,424,7,2021-12-09,2024-03-16,0.14393854614370372,615,0.10732340829901806
usr000814,20,2768416,791,"{'gem_3': 1, 'starter_1': 1, 'gem_sub_1': 1}",3,451,359,16,2020-03-21,2024-02-28,0.14430176994074168,540,0.0754260373772569
usr048289,21,1578545,2762,{},0,436,404,18,2022-10-19,2024-04-01,0.14469812193459058,405,0.062903600464576076
usr085205,24,4981467,3010,{},0,569,497,8,2023-09-04,2024-02-08,0.14477358894805711,1154,0.16649029982363317
usr035264,22,1407649,3435,"{'starter_3': 1, 'starter_2': 1, 'timed_q_4_1': 1, 'gem_sub_1': 1}",7,454,381,17,2022-12-02,2024-04-12,0.14523937600052858,1029,0.15767234872925931
usr026677,29,424386,803,{'gem_sub_1': 1},1,764,661,54,2024-03-04,2024-04-12,0.14528208524428665,1239,0.18159363671558792
usr065334,22,660560,260,{},0,477,423,14,2024-01-18,2024-02-14,0.14581140054482819,801,0.13304793971460638
usr069974,28,1425460,250,{'gem_sub_1': 1},1,887,870,13,2022-01-15,2024-04-12,0.14581351798623815,854,0.13801147362122973
usr087727,39,9221526,4225,"{'starter_1': 1, 'special_4': 1, 'gem_1': 1, 'gem_3': 1, 'timed_f_3_3': 1, 'timed_f_3_2': 1, 'timed_p_2_1': 1, 'clan_1': 1, 'starter_2': 1, 'prog_35': 1}",6,2032,1395,71,2022-01-23,2024-04-11,0.14597885862399348,1062,0.13851795263559968
usr009907,24,355675,1975,{'gem_sub_1': 1},1,530,523,7,2024-03-27,2024-04-12,0.14604529522539489,984,0.14534872534872534
usr025381,32,5123963,2922,"{'starter_3': 1, 'starter_2': 1, 'starter_1': 1, 'timed_f_4_7': 5, 'gem_5': 1, 'daily_6': 2, 'daily_9': 1, 'prog_15': 1, 'timed_k_4_4': 1, 'clan_1': 1, 'gem_sub_1': 1, 'gem_1': 1, 'gem_2': 1, 'gem_3': 1, 'gem_4': 1, 'timed_m_1_13': 1}",9,1069,784,18,2023-01-27,2024-03-12,0.14612486697161825,617,0.11538239538239538
usr057915,29,2457173,1163,{'gem_sub_1': 1},1,902,604,142,2024-01-06,2024-04-11,0.1467449869699764,1096,0.16178502015900389
usr102436,20,1041910,942,"{'starter_1': 1, 'starter_2': 1, 'gem_3': 1, 'gem_4': 1, 'gem_5': 1}",7,413,359,3,2024-03-16,2024-04-11,0.14686170154187778,378,0.061248020272410511
usr015497,27,3070697,741,"{'prog_10': 1, 'gem_1': 1, 'gem_sub_1': 1, 'gem_3': 1}",3,742,566,50,2023-02-09,2024-01-21,0.14690736419091213,1077,0.16698655153939707
usr022704,24,1917338,782,{'gem_sub_1': 1},1,516,494,13,2024-01-08,2024-02-10,0.14735531567897786,765,0.12955196564952662
usr074873,29,3735361,244,{},0,819,728,71,2024-01-16,2024-03-17,0.1476723462151861,1238,0.1800215863630498
usr005487,20,2124275,397,{},0,401,355,17,2024-03-17,2024-03-27,0.14814310900468239,660,0.10993700066870797
usr078306,34,605247,234,{'gem_sub_1': 1},1,1228,968,29,2024-01-13,2024-03-17,0.148186013473535,981,0.14575284396422608
usr077097,38,3225907,525,{},0,2045,1206,23,2023-12-23,2024-04-12,0.14822333150122091,1859,0.27753246753246752
usr062654,36,709049,1059,{},0,1451,984,178,2024-02-10,2024-04-11,0.14847171789072802,1670,0.25546631627932442
usr092588,27,2693935,8854,{'gem_sub_1': 1},1,1162,1132,26,2021-12-08,2024-04-12,0.14874282547777587,671,0.10035875596851206
usr004238,32,826562,3749,"{'starter_1': 1, 'gem_sub_1': 1}",2,987,925,5,2021-11-18,2024-02-25,0.14875498950289684,1170,0.17588701572441409
usr105299,41,5147241,882,{},0,1896,1285,61,0001-01-01,2024-03-13,0.14904605510153207,1762,0.26240617557690726
usr030137,26,1360718,505,{},0,613,526,17,2024-02-15,2024-03-06,0.14909475625396082,1019,0.1614725653750044
usr059510,28,1785159,21,{'gem_sub_1': 1},1,915,514,156,2023-11-13,2024-01-25,0.14909813514982775,735,0.12448777359346466
usr097203,36,1161410,24169,{'gem_sub_1': 1},1,1127,1035,17,2024-01-04,2024-02-24,0.14914564492860266,2693,0.34089579266049852
usr083013,30,102326,82,"{'starter_2': 1, 'starter_1': 1, 'prog_15': 1, 'gem_1': 1, 'prog_20': 1, 'starter_3': 1, 'gem_4': 2, 'prog_25': 1, 'gem_5': 1, 'prog_27': 1, 'gem_3': 1, 'gem_2': 1}",10,887,675,88,2023-05-23,2024-01-28,0.14928711304133666,1708,0.24111592111592114
