ID,AvatarLevel,Gold,Gems,Purchases,TotalPlay,TotalWon,TotalLost,FirstInstallDate,VipLevel,LastSeenDate,Cards_collected,Card_score,Overall_progress,TotalStars
usr101420,119,11633069,5664,"{'starter_3': 1, 'gem_5': 15, 'starter_2': 1, 'gem_4': 1, 'gem_3': 1, 'gem_2': 1, 'starter_1': 1, 'prog_27': 1, 'daily_10': 1, 'timed_j_2_1': 2, 'timed_j_2_2': 1, 'prog_30': 1, 'prog_32': 1, 'timed_g_2_2': 1, 'timed_g_2_4': 1, 'timed_g_2_3': 1, 'gem_1': 1, 'special_4': 1, 'prog_37': 1, 'daily_8': 3, 'timed_c_3_7': 4, 'timed_c_3_6': 3, 'timed_c_3_5': 2, 'timed_c_3_2': 3, 'timed_c_3_4': 2, 'timed_c_3_1': 3, 'prog_40': 1, 'prog_42': 1, 'gem_sub_1': 8, 'prog_45': 1, 'timed_q_3_5': 3, 'timed_q_3_2': 3, 'timed_q_3_3': 2, 'prog_47': 1, 'timed_q_3_1': 1, 'prog_50': 1, 'daily_6': 1, 'prog_52': 1, 'timed_f_3_5': 2, 'timed_f_3_3': 2, 'timed_f_3_4': 3, 'timed_f_3_1': 3, 'timed_f_3_2': 3, 'timed_f_3_7': 3, 'timed_f_3_6': 5, 'timed_p_2_3': 2, 'timed_p_2_1': 2, 'prog_57': 1, 'prog_61': 1, 'prog_62': 1, 'timed_i_2_2': 1, 'timed_i_2_4': 1, 'prog_65': 1, 'prog_66': 1, 'prog_67': 1, 'timed_h_3_6': 3, 'timed_h_3_2': 4, 'timed_h_3_4': 1, 'timed_h_3_1': 1, 'timed_n_4_1': 5, 'timed_n_4_5': 1, 'prog_73': 1, 'timed_n_4_4': 1, 'prog_75': 1, 'prog_76': 1, 'prog_77': 1, 'timed_b_1_5': 1, 'prog_78': 1, 'timed_b_1_2': 1, 'prog_79': 1, 'prog_80': 1, 'timed_k_3_2': 3, 'timed_k_3_3': 1, 'timed_k_3_1': 1, 'prog_81': 1, 'prog_82': 1, 'timed_e_1_3': 2, 'timed_e_1_1': 4, 'prog_83': 1, 'prog_84': 1, 'timed_j_3_4': 5, 'prog_85': 1, 'timed_j_3_2': 1, 'timed_g_2_6': 4, 'prog_86': 1, 'prog_87': 1, 'timed_c_4_6': 5, 'timed_c_4_2': 3, 'timed_q_4_5': 3, 'timed_q_4_2': 2, 'timed_f_4_7': 4, 'timed_f_4_2': 1, 'prog_92_1': 1, 'timed_p_3_3': 1, 'prog_94_1': 1, 'prog_94_2': 1, 'prog_95_2': 1, 'prog_96_1': 1, 'timed_a_4_1': 3, 'timed_a_4_5': 2, 'timed_a_4_2': 3, 'timed_a_4_4': 2, 'prog_97_1': 1, 'timed_i_3_4': 3, 'timed_b_2_2': 1, 'prog_100_1': 1, 'clan_1': 1, 'timed_h_4_6': 2, 'timed_h_4_2': 2, 'timed_n_5_5': 1, 'timed_n_5_1': 5, 'timed_n_5_4': 1, 'timed_n_5_2': 1, 'timed_b_2_7': 1, 'timed_m_1_3': 2, 'timed_m_1_6': 5, 'timed_m_1_5': 5, 'timed_m_1_7': 1, 'timed_m_1_12': 2, 'timed_m_1_9': 4, 'timed_m_1_10': 1, 'timed_j_4_4': 5, 'timed_j_4_3': 3, 'timed_f_5_1': 1, 'timed_f_5_4': 2, 'timed_f_5_5': 1, 'timed_f_5_7': 3, 'timed_p_4_1': 5, 'timed_p_4_3': 1, 'timed_p_4_2': 1, 'timed_a_5_2': 3, 'timed_a_5_1': 3, 'timed_i_4_4': 3, 'timed_i_4_3': 3}",19837,13513,494,2021-10-02 00:00:00+00:00,18,2024-04-12 00:55:05.626000+00:00,0.8308382064520392,1.1681760219533122,1.0,7890.0
usr101425,27,1374832,39,"{'timed_h_0_1': 4, 'gem_sub_1': 2, 'gem_2': 2, 'starter_2': 1, 'starter_1': 1, 'gem_1': 2, 'gem_3': 1}",682,622,12,2019-06-03 16:39:32+00:00,5,2024-01-26 11:00:52.020000+00:00,0.3481069923621936,0.15624377407150444,0.16957730616267203,1046.0
usr101426,26,766654,611,{},721,586,7,2024-02-29 00:00:00+00:00,0,2024-03-31 23:21:30.617000+00:00,0.31426322049322863,0.36082788955665884,0.10354978354978356,579.0
usr101428,94,103823045,16592,"{'gem_1': 1, 'gem_2': 3, 'gem_sub_1': 11, 'timed_f_1_1': 1, 'daily_10': 1, 'starter_1': 1}",11466,7545,1531,2019-01-23 15:05:45+00:00,6,2024-04-11 11:58:39.464000+00:00,0.7818295744993978,0.9424880337028594,0.6131352982534111,4577.0
usr101429,25,37678,439,{'gem_sub_1': 1},646,533,26,2024-02-17 00:00:00+00:00,1,2024-04-12 02:49:26.949000+00:00,0.2821618325929797,0.20105261866932572,0.1517171717171717,958.0
usr101435,56,129125,1297,"{'timed_n_5_1': 1, 'prog_15': 1, 'prog_27': 1, 'starter_1': 1}",4533,3752,59,2023-07-19 00:00:00+00:00,3,2024-04-11 15:50:28.615000+00:00,0.4967175903817101,0.9466840266827653,0.26822190155523495,1801.0
usr101452,46,19515,3680,{},2249,2106,16,2022-02-28 00:00:00+00:00,0,2024-04-11 16:12:38.875000+00:00,0.5306860059648775,0.7923465455670388,0.14745550745550745,875.0
usr101457,106,164132,2143,"{'starter_1': 1, 'daily_6': 1, 'gem_3': 1, 'gem_sub_1': 1}",17867,13262,388,2021-12-02 00:00:00+00:00,3,2024-04-12 02:03:07.699000+00:00,0.7014321262415565,0.9138961572693316,0.5618396295859232,4163.0
usr101462,87,600421,1376,{},10537,7728,1856,2022-09-27 00:00:00+00:00,0,2024-04-12 06:58:23.042000+00:00,0.5929023664284921,0.8693032116029782,0.5979815684551347,4442.0
usr101465,168,16437307,4027,"{'prog_75': 1, 'gem_sub_1': 9, 'starter_1': 1, 'prog_64': 1, 'prog_47': 1, 'gem_1': 5}",37947,27601,5862,2018-03-30 09:14:21+00:00,6,2024-04-11 18:20:35.075000+00:00,0.8882426437682649,1.7279026167170748,1.0,7881.0
usr101472,60,552018,2660,{},5020,4053,79,2021-04-08 00:00:00+00:00,0,2024-04-12 06:59:03.928000+00:00,0.559036444019955,0.6318457381360709,0.2683164983164983,1805.0
usr101477,42,950837,440,"{'gem_1': 1, 'gem_sub_1': 3}",2227,1692,147,2019-06-08 18:07:40+00:00,3,2024-02-27 00:56:31.643000+00:00,0.39428899020570723,0.5280776034768088,0.18165526734632423,1189.0
usr101481,41,201827,752,"{'daily_10': 3, 'daily_9': 5}",2278,1394,14,2022-02-02 00:00:00+00:00,1,2024-04-12 01:29:15.284000+00:00,0.4999831055206653,0.6919622074251612,0.11272727272727272,744.0
usr101495,79,4204759,8942,{},9124,7419,328,2023-02-01 00:00:00+00:00,0,2024-04-11 19:15:24.418000+00:00,0.5899330678272047,0.42343080571899405,0.4589749651411158,3238.0
usr101496,52,199688,1530,"{'daily_7': 1, 'starter_1': 1, 'starter_2': 1, 'starter_3': 1}",3250,2478,69,2021-10-17 00:00:00+00:00,5,2024-01-14 23:55:00.320000+00:00,0.5957804348413721,0.5697637776356139,0.3565906566289158,2523.0
usr101504,128,60625580,22265,{},28531,20972,283,2019-10-21 00:00:00+00:00,0,2024-04-12 02:31:00.703000+00:00,0.8591597361758107,1.3017282977272797,0.4930287765154937,3487.0
usr101520,95,88153,707,{},15250,10354,329,2022-01-31 00:00:00+00:00,0,2024-04-12 06:23:17.413000+00:00,0.6755678046787947,1.5499733442659387,0.42669848997489734,3121.0
usr101524,119,36290170,15602,"{'prog_s_1': 1, 'starter_1': 2, 'gem_sub_1': 26, 'daily_9': 3, 'gem_1': 1, 'gem_2': 1, 'timed_k_2_2': 1, 'prog_27': 1, 'daily_10': 2, 'prog_32': 1, 'prog_42': 1, 'timed_q_3_5': 8, 'clan_1': 10, 'timed_f_3_1': 3, 'timed_f_3_7': 5, 'timed_f_3_3': 2, 'clan_2': 4, 'gem_4': 1, 'prog_66': 1, 'prog_67': 1, 'timed_n_4_1': 5, 'timed_n_4_5': 1, 'prog_70': 1, 'timed_b_1_2': 2, 'timed_k_3_4': 3, 'timed_k_3_2': 1, 'prog_75': 1, 'timed_j_3_4': 2, 'prog_78': 1, 'timed_c_4_5': 1, 'timed_q_4_5': 3, 'timed_q_4_3': 1, 'prog_86': 1, 'timed_a_4_5': 2, 'starter_3': 1, 'timed_a_4_4': 1, 'gem_sub_3': 2, 'gem_sub_2': 3, 'starter_2': 1, 'timed_i_3_4': 3, 'prog_95_2': 1, 'timed_h_4_6': 1, 'prog_97_1': 6, 'timed_n_0_5': 1, 'timed_n_5_1': 11, 'timed_n_5_2': 1, 'prog_100_2': 1, 'prog_92_2': 2, 'timed_e_2_2': 2, 'timed_m_1_1': 10, 'timed_k_4_2': 3, 'timed_g_3_2': 2, 'timed_m_1_13': 3, 'timed_m_1_14': 1, 'timed_q_5_5': 3, 'timed_m_2_1': 3, 'timed_i_4_4': 3}",20526,15492,110,2021-09-13 00:00:00+00:00,15,2024-04-12 04:07:28.884000+00:00,0.8165683783402263,1.106861130883909,0.8271173996800563,6458.0
usr101525,128,1988192,5722,{'gem_sub_1': 3},23677,16774,1905,2018-02-17 16:26:02+00:00,3,2024-04-12 07:46:52.036000+00:00,0.9137172660077069,1.37077368205541,0.6797755331088665,5048.0
usr101532,51,221102,1647,"{'starter_1': 1, 'timed_a_5_5': 1}",2843,2542,186,2019-05-23 09:36:04+00:00,2,2024-04-12 03:37:17.927000+00:00,0.4453407278592217,0.20115538716139708,0.33014840624596725,2211.0
usr101534,96,32964950,99,"{'gem_sub_1': 3, 'daily_5': 1}",13659,13614,16,2022-01-01 00:00:00+00:00,3,2024-04-12 03:56:19.197000+00:00,0.41274489486377797,0.2691476872834378,0.07259634674268821,490.0
usr101545,70,1029903,3306,"{'prog_32': 1, 'starter_1': 1, 'timed_m_1_1': 2, 'timed_m_1_9': 3, 'prog_47': 1, 'timed_g_3_2': 2, 'prog_52': 1, 'gem_sub_1': 1, 'timed_f_5_7': 2, 'timed_a_5_5': 1}",6531,4829,479,2023-07-31 00:00:00+00:00,4,2024-04-12 07:04:36.498000+00:00,0.5643916185361723,0.5103947401353761,0.49160135434645236,3523.0
usr101546,109,1523347,2767,"{'gem_sub_1': 2, 'starter_1': 1, 'prog_27': 1, 'gem_2': 1, 'timed_n_3_1': 1}",16811,11673,1077,2021-05-09 00:00:00+00:00,3,2024-04-06 12:28:13.565000+00:00,0.7557313582560693,1.0148408364844665,0.841442428823381,6534.0
usr101547,52,901577,292,{},3992,2899,349,2018-03-23 01:25:43+00:00,0,2024-01-15 19:48:31.511000+00:00,0.47723487681296534,0.6724972443227041,0.29371756783521485,1995.0
usr101561,105,360670,1463,{},15719,10262,578,2020-08-15 00:00:00+00:00,0,2024-04-12 04:51:09.259000+00:00,0.7759822074852305,1.2849256893197858,0.7242506077713415,5621.0
usr101566,125,74422552,2380,{},20814,14560,1906,2018-07-25 01:36:16+00:00,0,2024-01-28 21:42:26.589000+00:00,0.9055219417988941,0.9278764865890371,0.8008926567259901,6149.0
usr101571,27,683643,637,"{'daily_7': 1, 'daily_9': 1}",723,638,12,2023-06-11 00:00:00+00:00,0,2024-04-10 17:48:17.023000+00:00,0.3402345404251102,0.2836383199829403,0.1352413019079686,812.0
usr101572,127,34663,1989,{'gem_sub_1': 1},24779,19146,1241,2022-01-08 00:00:00+00:00,1,2024-04-12 04:05:06.531000+00:00,0.7067493820374892,1.1584668773095377,0.7304876313346766,5655.0
usr101573,51,2249014,487,{},3723,2967,93,2023-08-07 00:00:00+00:00,0,2024-04-12 04:38:39.240000+00:00,0.4823141081667162,1.3581802217957304,0.27330447330447327,1830.0
usr101576,20,3251095,3085,{},489,320,7,2023-10-07 00:00:00+00:00,0,2024-04-11 17:55:45.839000+00:00,0.3423576133281674,0.4486361124376406,0.06137683454756625,383.0
usr101581,100,413117,6700,{},13908,10839,536,2022-12-19 00:00:00+00:00,0,2024-04-11 22:15:23.975000+00:00,0.7074732166187615,1.0086693407498846,0.7692851446798815,6039.0
usr101582,92,633449,1270,{},11760,8021,244,2019-08-18 02:45:41+00:00,0,2024-04-11 11:43:30.045000+00:00,0.7156730460220634,0.8838217765083141,0.48268812876914013,3388.0
usr101583,102,445784,2515,{'gem_sub_1': 1},15203,10429,761,2021-12-25 00:00:00+00:00,1,2024-04-12 05:46:12.396000+00:00,0.7558961732878008,0.5798930416770537,0.7492972791037519,5812.0
usr101585,74,54094506,9183,{},7237,6331,311,2019-11-29 17:51:59+00:00,0,2024-04-05 12:27:11.084000+00:00,0.6384986889884036,1.8136954858952374,0.3527550583776515,2411.0
usr101586,79,2801073,1884,{},8560,6821,640,2022-04-07 00:00:00+00:00,0,2024-04-11 21:11:06.886000+00:00,0.624193194753551,0.8509859167620266,0.4946099416197456,3620.0
usr101594,163,5316846,5805,{},41399,33474,792,2020-12-11 00:00:00+00:00,0,2024-04-12 09:09:00.440000+00:00,0.8564776437232129,1.7926783581469434,0.9249821945435981,7363.0
usr101595,72,540930,1306,"{'special_5': 1, 'gem_sub_1': 3, 'timed_j_4_4': 1}",7505,5637,76,2021-06-04 00:00:00+00:00,3,2024-04-12 06:05:38.097000+00:00,0.6241642864222449,0.8592828781585169,0.40342387460034523,2763.0
usr101600,75,12537236,139,"{'gem_sub_1': 3, 'gem_sub_2': 1}",8184,7048,76,2022-03-03 00:00:00+00:00,4,2024-04-12 03:01:21.301000+00:00,0.530752833016468,0.24602690902610713,0.26949174282507615,1820.0
usr101603,22,511760,338,{},610,418,42,2024-01-25 00:00:00+00:00,0,2024-03-05 05:58:07.821000+00:00,0.2794797401403819,0.3485244737181971,0.09084409718556061,637.0
usr101606,144,10445789,1699,{},32011,21687,2781,2019-06-28 13:14:50+00:00,0,2024-04-12 02:46:47.247000+00:00,0.8534726789988858,1.0037963171536783,0.870957190957191,6800.0
usr101611,90,11641010,1949,"{'starter_1': 1, 'gem_sub_1': 11, 'timed_f_5_7': 1}",12495,9240,693,2022-11-08 00:00:00+00:00,5,2024-04-12 02:46:35.264000+00:00,0.7017549985132858,1.4305796182998995,0.5417487132594085,3884.0
usr101614,27,1880275,1509,{'gem_sub_1': 1},666,597,50,2024-03-28 00:00:00+00:00,1,2024-04-12 05:48:36.853000+00:00,0.21331870646855824,0.21494897116375183,0.13975339926559438,909.0
usr101618,113,101214,4943,{'gem_sub_1': 1},18373,13450,793,2021-12-10 00:00:00+00:00,1,2024-04-11 22:10:19.155000+00:00,0.7616121387960318,0.8921049770385254,0.8319935228453182,6480.0
usr101629,76,60180,161,{},7692,6301,786,2022-10-13 00:00:00+00:00,0,2024-04-11 10:52:26.133000+00:00,0.5558043424067951,1.0177776676508012,0.4939512896502144,3515.0
usr101635,57,91950,327,"{'timed_c_3_1': 1, 'gem_3': 3, 'timed_c_3_3': 1, 'gem_2': 8, 'prog_15': 1, 'gem_1': 13, 'gem_sub_1': 2, 'starter_2': 1, 'gem_4': 1, 'starter_1': 1, 'special_5': 1, 'special_4': 1, 'prog_32': 1, 'timed_f_3_1': 1, 'prog_35': 1, 'prog_37': 1, 'timed_a_3_3': 1, 'daily_6': 1}",4199,2973,786,2021-11-27 00:00:00+00:00,10,2024-03-27 12:57:54.240000+00:00,0.5276164667862046,0.5640089673393422,0.2967284422186383,2023.0
usr101665,93,3757872,2208,"{'daily_7': 1, 'gem_sub_1': 5}",12321,9652,243,2021-08-03 00:00:00+00:00,4,2024-04-12 08:56:44.278000+00:00,0.6489751433402713,0.6230249477647727,0.5468986464215634,3949.0
usr101702,55,63866676,1981,{},4718,2653,173,2020-02-17 00:00:00+00:00,0,2024-04-11 14:20:29.659000+00:00,0.5536790169064932,0.8676785884124394,0.13452376236689964,944.0
usr101707,94,6978709,8893,{'starter_3': 1},11524,8980,540,2021-08-26 00:00:00+00:00,5,2024-02-20 08:06:24.324000+00:00,0.6267393805057231,0.7644195757708637,0.5287718454385122,3899.0
usr101711,26,161833,310,{},755,552,57,2024-03-12 00:00:00+00:00,0,2024-04-11 17:05:32.980000+00:00,0.32269243938260816,0.2100141613280112,0.15972430460235335,1087.0
usr101714,81,10104479,9559,{},8689,8417,182,2022-09-18 00:00:00+00:00,0,2024-04-12 07:05:04.378000+00:00,0.5931629168431201,1.0990106642959332,0.43572377875135315,2961.0
usr101717,97,1347010,22609,{},13067,11235,118,2022-03-14 00:00:00+00:00,0,2024-04-11 20:52:48.361000+00:00,0.7215448161730476,0.8524810356340862,0.6001915774284196,4483.0
usr101723,113,2980919,41962,{},19827,14950,170,2021-09-15 00:00:00+00:00,0,2024-04-12 06:46:42.330000+00:00,0.7759510465566798,1.0502113586965771,0.6140356400643482,4671.0
usr101728,28,62511,22,"{'special_5': 1, 'starter_1': 1}",756,648,44,2021-03-10 00:00:00+00:00,1,2024-02-18 16:03:41.907000+00:00,0.29682811781984625,0.1985377039726805,0.1755266955266955,1181.0
usr101743,97,37969276,4401,"{'starter_1': 1, 'gem_sub_1': 9, 'prog_27': 1, 'timed_f_4_7': 5, 'timed_b_2_1': 1, 'gem_1': 1, 'timed_f_5_7': 1}",14166,11002,559,2022-10-22 00:00:00+00:00,5,2024-04-12 04:49:43.993000+00:00,0.6901627576595815,0.3886920569416537,0.6325073817211173,4729.0
usr101745,75,8537379,766,{'daily_7': 1},8797,5109,1271,2021-12-03 00:00:00+00:00,0,2024-01-26 17:25:56.458000+00:00,0.6469568162090891,0.7345156465404612,0.46762569674334376,3232.0
usr101748,150,58557882,6142,"{'starter_2': 1, 'prog_70': 1, 'special_4': 1}",33379,24166,2298,2018-08-25 17:59:49+00:00,4,2024-04-12 02:31:42.906000+00:00,0.9455291951620218,1.1634115134750367,1.0,7887.0
usr101769,56,99876,44,{},3608,3101,417,2021-12-31 00:00:00+00:00,0,2024-02-03 04:45:32.415000+00:00,0.4588623182529457,0.5163389087618023,0.3333580159500772,2323.0
usr101771,28,4064844,319,{},789,663,11,2020-10-09 00:00:00+00:00,0,2024-02-08 23:44:49.044000+00:00,0.39699999098961103,0.3922404332195021,0.13272727272727272,762.0
usr101774,128,36678968,39122,{},29612,29202,389,2018-10-15 17:05:27+00:00,0,2024-04-12 05:03:09.437000+00:00,0.6219987896044138,1.0536806788226825,0.3753015171673308,2274.0
usr101776,63,49611,5798,{},4872,4317,294,2018-03-23 09:59:48+00:00,0,2024-04-11 23:57:28.772000+00:00,0.5450204085310363,0.47358174475169873,0.28959612061955436,1970.0
usr101791,120,10076076,22790,"{'timed_f_1_3': 3, 'starter_1': 1, 'timed_q_1_5': 1, 'timed_q_1_1': 1, 'prog_64': 1, 'gem_1': 35, 'gem_3': 15, 'daily_6': 12, 'gem_sub_1': 57, 'prog_15': 1, 'prog_s_1': 1, 'timed_c_1_3': 1, 'timed_l_1_1': 2, 'prog_47': 1, 'prog_s_2': 1, 'timed_c_1_4': 1, 'timed_l_1_2': 1, 'prog_40': 1, 'prog_s_3': 1, 'daily_5': 10, 'starter_2': 1, 'timed_l_1_3': 1, 'gem_2': 21, 'daily_9': 2, 'special_1': 1, 'daily_8': 4, 'daily_10': 2, 'timed_c_1_5': 1, 'timed_f_1_1': 5, 'timed_f_1_4': 1, 'timed_d_1_1': 1, 'timed_d_1_2': 1, 'timed_g_1_2': 1, 'timed_g_1_3': 1, 'timed_j_1_4': 1, 'timed_g_1_5': 1, 'timed_g_1_7': 1, 'timed_g_1_6': 1, 'clan_2': 1, 'clan_1': 3, 'special_4': 1, 'timed_f_2_7': 4, 'timed_q_5_4': 1}",27263,10685,4841,2018-02-17 16:48:05+00:00,14,2024-04-11 09:34:42.812000+00:00,0.8766616659007835,2.3013924154550196,0.7402611269695138,5769.0
usr101792,21,22274,247,{'gem_sub_1': 1},451,421,1,2024-01-12 00:00:00+00:00,1,2024-02-13 22:41:46.533000+00:00,0.2881026823927989,0.22489328695986474,0.13082649960698742,808.0
usr101795,41,2678277,9741,{},2231,1732,34,2021-11-25 00:00:00+00:00,0,2024-03-09 04:37:31.574000+00:00,0.3912840254813801,0.44113712610640066,0.19022669591775282,1235.0
usr101812,91,340444,1844,{},12430,9528,106,2022-04-12 00:00:00+00:00,0,2024-04-12 07:43:08.122000+00:00,0.7071770000810935,1.1015339336254701,0.45023984464443584,2986.0
usr101818,28,1485972736,2949,{},663,616,0,2024-02-13 00:00:00+00:00,0,2024-03-20 09:13:35.423000+00:00,0.6532670919570265,1.7980887012725673,0.1563744588744589,1260.0
usr101826,38,145423,3584,{},1629,1012,298,,0,2024-03-23 14:59:34.191000+00:00,0.382632174897657,0.15975156355277637,0.25387366870867584,1667.0
usr101836,22,10496,1090,{},449,419,12,2024-01-20 00:00:00+00:00,0,2024-02-19 06:37:44.071000+00:00,0.2449969815196922,0.22184552288788972,0.11150099524083264,725.0
usr101841,30,1279372,2925,{},983,901,12,2023-06-10 00:00:00+00:00,0,2024-04-12 05:02:53.811000+00:00,0.35669652108881544,0.42184484710871634,0.15809523809523807,957.0
usr101849,150,46185092,13269,"{'daily_7': 1, 'starter_1': 2, 'gem_sub_1': 20, 'timed_k_2_4': 1, 'prog_61': 1, 'daily_6': 11, 'clan_2': 3, 'clan_1': 1, 'timed_g_2_3': 1, 'timed_c_3_6': 1, 'timed_c_3_5': 1, 'prog_75': 1, 'timed_q_3_5': 1, 'prog_78': 1, 'timed_a_3_3': 1, 'daily_5': 3, 'timed_i_2_3': 1, 'prog_91_1': 1, 'prog_92_1': 1, 'prog_94_1': 1, 'prog_94_2': 1, 'gem_1': 1, 'prog_95_2': 1, 'timed_h_3_6': 1, 'timed_h_3_5': 1, 'timed_h_3_2': 1, 'timed_h_3_1': 1, 'timed_h_3_4': 1, 'prog_97_1': 1, 'prog_98_1': 1, 'timed_n_4_1': 4, 'timed_n_4_2': 3, 'gem_sub_3': 2, 'timed_b_1_4': 2, 'timed_b_1_1': 1, 'timed_b_1_3': 1, 'timed_b_1_2': 1, 'timed_k_3_4': 1, 'timed_e_1_1': 1, 'timed_j_3_3': 3, 'timed_j_3_2': 2, 'timed_g_2_6': 1, 'timed_c_4_7': 2, 'timed_c_4_4': 2, 'timed_c_4_3': 1, 'timed_c_4_1': 1, 'timed_c_4_2': 1, 'timed_q_4_1': 1, 'timed_q_4_4': 1, 'timed_q_4_3': 1, 'starter_3': 1, 'starter_2': 1, 'timed_f_4_3': 1, 'timed_f_4_2': 2, 'timed_f_4_4': 1, 'timed_f_4_6': 1, 'timed_f_4_1': 1, 'timed_f_4_5': 1, 'timed_p_3_1': 1, 'timed_a_4_4': 1, 'timed_a_4_2': 1, 'timed_a_4_3': 1, 'timed_a_4_1': 1, 'timed_a_4_5': 1, 'timed_n_5_1': 3, 'timed_m_1_3': 1, 'timed_m_1_5': 2, 'timed_m_1_9': 4, 'timed_g_3_2': 2, 'timed_b_2_9': 1, 'timed_b_2_10': 1, 'timed_c_5_5': 1, 'timed_c_5_6': 1, 'gem_sub_2': 1, 'gem_5': 3, 'timed_m_1_16': 3, 'timed_m_1_14': 5, 'timed_m_1_13': 7, 'timed_m_1_15': 5, 'timed_q_5_1': 1, 'timed_q_5_2': 1, 'timed_q_5_3': 1, 'timed_q_5_4': 1, 'timed_q_5_5': 1, 'timed_m_2_4': 1, 'timed_m_2_3': 1, 'timed_f_5_7': 3, 'timed_f_5_2': 5, 'timed_f_5_5': 4, 'timed_f_5_6': 3, 'timed_f_5_4': 3, 'timed_f_5_3': 3, 'timed_f_5_1': 3, 'timed_p_4_3': 2, 'timed_p_4_2': 2, 'timed_p_4_1': 2, 'timed_a_5_2': 3, 'timed_a_5_4': 3, 'timed_a_5_1': 3, 'timed_a_5_3': 2, 'timed_a_5_5': 2, 'timed_i_4_2': 1, 'timed_i_4_1': 1, 'timed_i_4_3': 1, 'timed_i_4_4': 1}",34773,27558,892,2021-04-09 00:00:00+00:00,16,2024-04-12 06:08:23.038000+00:00,0.8565756317033539,1.516932433095359,0.9342680229986731,7309.0
